pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_12995_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.496780
_12996_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.073887,0.543430
_12996_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12996_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.453006
_12997_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.073887,0.540372
_12997_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12997_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.453006
_12998_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.930495,0.356674
_12998_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607125,0.346632
_12998_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266307,0.438238
_12999_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.073913,0.548209
_12999_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12999_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.453010
_13000_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.681828,0.132255
_13000_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.732204,0.159162
_13000_/Y,sky130_fd_sc_hd__nand2_1,output,0,145,INF,0.607088,0.326857
_13001_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.469717,1.015195
_13001_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.326857
_13001_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266783,0.512149
_13002_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_13002_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.326857
_13002_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266783,0.495908
_13003_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_13003_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.326857
_13003_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266783,0.495908
_13004_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.457939,0.997403
_13004_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.856472,0.584240
