pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_412_/B2,sky130_fd_sc_hd__o22ai_1,input,0,0,3.015999,0.232287,0.103869
_412_/Y,sky130_fd_sc_hd__o22ai_1,output,0,6,2.296395,0.443708,0.147864
_413_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.637851,0.266043,0.113075
_413_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.296395,0.443708,0.147864
_413_/Y,sky130_fd_sc_hd__nor2_1,output,0,4,2.296395,0.259975,0.077878
_414_/A,sky130_fd_sc_hd__nor3_1,input,0,0,2.070972,0.288715,0.115529
_414_/B,sky130_fd_sc_hd__nor3_1,input,0,0,1.864348,0.443139,0.084679
_414_/C,sky130_fd_sc_hd__nor3_1,input,0,0,2.296395,0.259975,0.077878
_414_/Y,sky130_fd_sc_hd__nor3_1,output,0,2,1.864348,0.458657,0.076019
_415_/A,sky130_fd_sc_hd__nor3_1,input,0,0,2.808930,0.452253,0.141031
_415_/B,sky130_fd_sc_hd__nor3_1,input,0,0,2.717338,0.385116,0.123654
_415_/C,sky130_fd_sc_hd__nor3_1,input,0,0,3.709009,0.153727,0.087364
_415_/Y,sky130_fd_sc_hd__nor3_1,output,0,8,2.717338,0.778175,0.099417
_416_/A,sky130_fd_sc_hd__xor2_1,input,0,0,2.094690,0.320196,0.106849
_416_/B,sky130_fd_sc_hd__xor2_1,input,0,0,2.717338,0.778175,0.099417
_416_/X,sky130_fd_sc_hd__xor2_1,output,0,6,2.094690,0.356787,0.143994
_417_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.478399,0.266043,0.113075
_417_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.094690,0.356787,0.143994
_417_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,2.094691,0.128346,0.077758
_418_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.080110,0.000000,0.000000
_418_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.694809,0.126732,0.081519
_418_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.069867,0.000000,0.000000
_418_/Y,sky130_fd_sc_hd__o21ai_0,output,0,18,2.069867,0.442383,0.105091
_419_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,2.504832,0.920024,0.075909
_419_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,2.069867,0.442383,0.105091
_419_/Y,sky130_fd_sc_hd__nand2b_1,output,0,16,2.069867,0.294454,0.162824
_420_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.488416,0.164191,0.089958
_420_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.526542,0.266065,0.130817
_420_/Y,sky130_fd_sc_hd__nor2_1,output,0,53,2.526542,0.406787,0.069614
_421_/A,sky130_fd_sc_hd__nor3_1,input,0,0,3.774581,0.266043,0.113075
_421_/B,sky130_fd_sc_hd__nor3_1,input,0,0,3.406574,0.352134,0.127794
_421_/C,sky130_fd_sc_hd__nor3_1,input,0,0,2.396914,0.857863,0.182457
_421_/Y,sky130_fd_sc_hd__nor3_1,output,0,6,2.396914,0.549639,0.137441
_422_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,2.204256,0.294454,0.162824
_422_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,3.291516,0.241707,0.105768
_422_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,2.396914,0.549639,0.137441
_422_/Y,sky130_fd_sc_hd__a21oi_1,output,0,4,2.204256,0.323645,0.099021
_424_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,2.094691,0.128346,0.077758
_424_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,2.204256,0.323645,0.099021
_424_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,2.057235,0.288715,0.115529
_424_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2,2.057235,0.268968,0.067622
_425_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.109910,0.487058,0.346123
_425_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.266795,0.352134,0.127794
_425_/Y,sky130_fd_sc_hd__nor2_1,output,0,44,3.109910,0.407981,0.096900
_426_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,1.673786,0.000000,0.000000
_426_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,2.297120,0.126732,0.081519
_426_/Y,sky130_fd_sc_hd__xnor2_1,output,0,18,1.673785,0.757975,0.133452
_428_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.610052,0.452253,0.141031
_428_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.796757,0.153727,0.087364
_428_/Y,sky130_fd_sc_hd__nor2_1,output,0,10,2.610052,0.386756,0.092773
_429_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,2.267122,0.385116,0.123654
_429_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,2.610052,0.386756,0.092773
_429_/Y,sky130_fd_sc_hd__xnor2_1,output,0,8,2.267122,0.439842,0.084196
_430_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.143417,0.272360,0.112534
_430_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.267122,0.439842,0.084196
_430_/Y,sky130_fd_sc_hd__nor2_1,output,0,6,2.267122,0.255699,0.076989
_431_/A1,sky130_fd_sc_hd__a221oi_1,input,0,0,2.069867,0.294454,0.162824
_431_/A2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.572663,0.219063,0.101405
_431_/B1,sky130_fd_sc_hd__a221oi_1,input,0,0,1.975591,0.757975,0.133452
_431_/B2,sky130_fd_sc_hd__a221oi_1,input,0,0,3.264666,0.241707,0.105768
_431_/C1,sky130_fd_sc_hd__a221oi_1,input,0,0,2.267122,0.255699,0.076989
_431_/Y,sky130_fd_sc_hd__a221oi_1,output,0,4,1.975591,0.762774,0.168823
_432_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.066625,0.288715,0.115529
_432_/B,sky130_fd_sc_hd__nor2_1,input,0,0,1.975591,0.762774,0.168823
_432_/Y,sky130_fd_sc_hd__nor2_1,output,0,2,1.975590,0.207036,0.110060
_433_/A,sky130_fd_sc_hd__nand2_1,input,0,0,3.472163,0.219063,0.101405
_433_/B,sky130_fd_sc_hd__nand2_1,input,0,0,1.673785,0.757975,0.133452
_433_/Y,sky130_fd_sc_hd__nand2_1,output,0,4,1.673786,0.128315,0.109349
_434_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,2.379384,0.452253,0.141031
_434_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,3.589157,0.153727,0.087364
_434_/Y,sky130_fd_sc_hd__xnor2_1,output,0,6,2.379384,0.438292,0.087598
_435_/A_N,sky130_fd_sc_hd__nand2b_1,input,0,0,2.659997,0.000000,0.000000
_435_/B,sky130_fd_sc_hd__nand2b_1,input,0,0,3.619538,0.111599,0.077890
_435_/Y,sky130_fd_sc_hd__nand2b_1,output,0,39,2.659997,0.291600,0.160850
_436_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.449173,0.000000,0.000000
_436_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.912555,0.291600,0.160850
_436_/Y,sky130_fd_sc_hd__nor2_1,output,0,18,2.449173,0.389061,0.072026
_437_/A,sky130_fd_sc_hd__xor2_1,input,0,0,2.114329,0.000000,0.000000
_437_/B,sky130_fd_sc_hd__xor2_1,input,0,0,2.449173,0.389061,0.072026
_437_/X,sky130_fd_sc_hd__xor2_1,output,0,16,2.114329,0.672731,0.148830
_438_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.589274,0.266043,0.113075
_438_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,2.379384,0.438292,0.087598
_438_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,2.114329,0.672731,0.148830
_438_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,3.403746,0.241707,0.105768
_438_/Y,sky130_fd_sc_hd__a22oi_1,output,0,4,2.114329,0.449465,0.153308
_439_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.673786,0.128315,0.109349
_439_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,2.114329,0.449465,0.153308
_439_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,2.057235,0.288715,0.115529
