pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_15466_/A,sky130_fd_sc_hd__inv_1,input,0,0,4.501461,0.635576,0.142638
_15466_/Y,sky130_fd_sc_hd__inv_1,output,0,2706,4.501461,0.151049,0.121672
_15467_/A1,sky130_fd_sc_hd__a22o_1,input,0,0,5.098347,0.143914,0.084843
_15467_/A2,sky130_fd_sc_hd__a22o_1,input,0,0,8.185003,1.606304,0.319615
_15467_/B1,sky130_fd_sc_hd__a22o_1,input,0,0,8.692760,1.909725,0.416178
_15467_/B2,sky130_fd_sc_hd__a22o_1,input,0,0,5.105480,0.150499,0.086314
_15467_/X,sky130_fd_sc_hd__a22o_1,output,0,2757,5.098347,0.265696,0.134901
_15468_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,4.155666,0.647314,0.194137
_15468_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,4.032452,0.641478,0.135202
_15468_/Y,sky130_fd_sc_hd__xnor2_1,output,0,2768,4.032452,0.825283,0.161193
_15469_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,4.871361,0.155199,0.087755
_15469_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,7.348950,1.606304,0.319615
_15469_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,7.871880,1.820474,0.400627
_15469_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.852800,0.155348,0.087536
_15469_/Y,sky130_fd_sc_hd__a22oi_1,output,0,2764,4.852800,0.456252,0.296930
_15470_/A,sky130_fd_sc_hd__xor2_1,input,0,0,4.514089,0.825283,0.161193
_15470_/B,sky130_fd_sc_hd__xor2_1,input,0,0,4.852800,0.090260,0.071745
_15470_/X,sky130_fd_sc_hd__xor2_1,output,0,2760,4.514090,0.363286,0.121202
_15471_/A,sky130_fd_sc_hd__xor2_1,input,0,0,5.546985,0.265696,0.134901
_15471_/B,sky130_fd_sc_hd__xor2_1,input,0,0,6.163029,0.150629,0.086463
_15471_/X,sky130_fd_sc_hd__xor2_1,output,0,2754,5.546985,0.517699,0.110370
_15472_/A,sky130_fd_sc_hd__nand2_1,input,0,0,4.597371,0.124727,0.080651
_15472_/B,sky130_fd_sc_hd__nand2_1,input,0,0,7.750087,1.909725,0.416178
_15472_/Y,sky130_fd_sc_hd__nand2_1,output,0,2791,4.597371,0.201499,0.242147
_15473_/A,sky130_fd_sc_hd__nand2_1,input,0,0,4.608519,0.124866,0.080660
