pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_094_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2,1.231392,0.268884,0.075351
_095_/A,sky130_fd_sc_hd__nand3_1,input,0,0,1.463323,0.167086,0.069147
_095_/B,sky130_fd_sc_hd__nand3_1,input,0,0,2.523481,0.318837,0.122445
_095_/C,sky130_fd_sc_hd__nand3_1,input,0,0,2.531083,0.591187,0.223033
_095_/Y,sky130_fd_sc_hd__nand3_1,output,0,4,1.463323,0.195028,0.130546
_096_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,2.660274,0.733470,0.348663
_096_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,2.554553,0.684250,0.449778
_096_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,1.457899,0.099991,0.050904
_096_/Y,sky130_fd_sc_hd__o21ai_0,output,0,4,1.457899,0.434301,0.132432
_097_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.463323,0.195028,0.130546
_097_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,1.457899,0.434301,0.132432
_097_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.231392,0.000000,0.000000
_097_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2,1.231392,0.268884,0.075351
_098_/A,sky130_fd_sc_hd__nand3_1,input,0,0,1.714780,0.594854,0.178699
_098_/B,sky130_fd_sc_hd__nand3_1,input,0,0,1.733713,0.480635,0.149461
_098_/C,sky130_fd_sc_hd__nand3_1,input,0,0,1.665443,0.363014,0.118676
_098_/Y,sky130_fd_sc_hd__nand3_1,output,0,9,1.665443,0.284386,0.203007
_099_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.480723,0.284386,0.203007
_099_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.480730,0.733470,0.348663
_099_/Y,sky130_fd_sc_hd__nor2_1,output,0,4,2.480723,0.267422,0.113938
_100_/A1,sky130_fd_sc_hd__a31oi_1,input,0,0,1.960491,0.594854,0.178699
_100_/A2,sky130_fd_sc_hd__a31oi_1,input,0,0,2.007755,0.480635,0.149461
_100_/A3,sky130_fd_sc_hd__a31oi_1,input,0,0,2.884712,0.318837,0.122445
_100_/B1,sky130_fd_sc_hd__a31oi_1,input,0,0,1.864033,0.363014,0.118676
_100_/Y,sky130_fd_sc_hd__a31oi_1,output,0,4,1.864033,0.389945,0.139009
_101_/A,sky130_fd_sc_hd__nor4_1,input,0,0,2.095399,0.616005,0.181179
_101_/B,sky130_fd_sc_hd__nor4_1,input,0,0,1.245596,0.000000,0.000000
_101_/C,sky130_fd_sc_hd__nor4_1,input,0,0,2.480723,0.267422,0.113938
_101_/D,sky130_fd_sc_hd__nor4_1,input,0,0,1.864033,0.389945,0.139009
_101_/Y,sky130_fd_sc_hd__nor4_1,output,0,2,1.245596,0.712696,0.102287
_102_/A,sky130_fd_sc_hd__and3_1,input,0,0,2.513685,0.594854,0.178699
_102_/B,sky130_fd_sc_hd__and3_1,input,0,0,2.378553,0.480635,0.149461
_102_/C,sky130_fd_sc_hd__and3_1,input,0,0,2.722529,0.318837,0.122445
_102_/X,sky130_fd_sc_hd__and3_1,output,0,4,2.378553,0.133622,0.094845
_103_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.916414,0.594854,0.178699
_103_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,2.794947,0.318837,0.122445
_103_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,1.842615,0.480635,0.149461
_103_/Y,sky130_fd_sc_hd__a21oi_1,output,0,4,1.842615,0.332280,0.114910
_104_/A,sky130_fd_sc_hd__nor4_1,input,0,0,2.095399,0.616005,0.181179
_104_/B,sky130_fd_sc_hd__nor4_1,input,0,0,1.245596,0.000000,0.000000
_104_/C,sky130_fd_sc_hd__nor4_1,input,0,0,2.378553,0.133622,0.094845
_104_/D,sky130_fd_sc_hd__nor4_1,input,0,0,1.842615,0.332280,0.114910
_104_/Y,sky130_fd_sc_hd__nor4_1,output,0,2,1.245596,0.712696,0.102287
_105_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,1.978852,0.594854,0.178699
_105_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,2.592281,0.318837,0.122445
_105_/Y,sky130_fd_sc_hd__xnor2_1,output,0,4,1.978852,0.439654,0.096427
_106_/A,sky130_fd_sc_hd__nor3_1,input,0,0,1.952660,0.616005,0.181179
_106_/B,sky130_fd_sc_hd__nor3_1,input,0,0,1.244590,0.000000,0.000000
_106_/C,sky130_fd_sc_hd__nor3_1,input,0,0,1.978852,0.439654,0.096427
_106_/Y,sky130_fd_sc_hd__nor3_1,output,0,2,1.244590,0.458160,0.097249
_107_/A,sky130_fd_sc_hd__nor4_1,input,0,0,2.095399,0.616005,0.181179
_107_/B,sky130_fd_sc_hd__nor4_1,input,0,0,1.245596,0.000000,0.000000
_107_/C,sky130_fd_sc_hd__nor4_1,input,0,0,1.665443,0.284386,0.203007
